Region,TaskType,Hour,TaskCount,GPU_Demand,GPU_Hour,AvgDuration
RegionC,BatchInference,1040,0.0,0.0,0.0,0.0
RegionC,BatchInference,1041,3.0,44.0,249.33333333333331,5.461111111111111
RegionC,BatchInference,1042,1.0,22.0,116.96666666666667,5.316666666666666
RegionC,BatchInference,1043,0.0,0.0,0.0,0.0
RegionC,BatchInference,1044,0.0,0.0,0.0,0.0
RegionC,BatchInference,1045,1.0,8.0,31.333333333333332,3.9166666666666665
RegionC,BatchInference,1046,1.0,12.0,40.6,3.3833333333333333
RegionC,BatchInference,1047,0.0,0.0,0.0,0.0
RegionC,BatchInference,1048,0.0,0.0,0.0,0.0
RegionC,BatchInference,1049,0.0,0.0,0.0,0.0
RegionC,BatchInference,1050,2.0,36.0,146.39999999999998,3.7666666666666666
RegionC,BatchInference,1051,3.0,31.0,106.43333333333334,3.744444444444445
RegionC,BatchInference,1052,1.0,17.0,43.91666666666667,2.5833333333333335
RegionC,BatchInference,1053,1.0,17.0,13.316666666666666,0.7833333333333333
RegionC,BatchInference,1054,0.0,0.0,0.0,0.0
RegionC,BatchInference,1055,1.0,8.0,30.8,3.85
RegionC,BatchInference,1056,2.0,21.0,96.83333333333333,4.541666666666666
RegionC,BatchInference,1057,3.0,56.0,181.33333333333334,3.1444444444444444
RegionC,BatchInference,1058,0.0,0.0,0.0,0.0
RegionC,BatchInference,1059,1.0,18.0,54.599999999999994,3.033333333333333
RegionC,BatchInference,1060,0.0,0.0,0.0,0.0
RegionC,BatchInference,1061,1.0,22.0,52.06666666666667,2.3666666666666667
RegionC,BatchInference,1062,1.0,4.0,24.266666666666666,6.066666666666666
RegionC,BatchInference,1063,2.0,16.0,82.11666666666666,4.241666666666666
RegionC,BatchInference,1064,1.0,9.0,6.0,0.6666666666666666
RegionC,BatchInference,1065,1.0,19.0,17.733333333333334,0.9333333333333333
RegionC,BatchInference,1066,0.0,0.0,0.0,0.0
RegionC,BatchInference,1067,0.0,0.0,0.0,0.0
RegionC,BatchInference,1068,1.0,15.0,25.25,1.6833333333333333
RegionC,BatchInference,1069,4.0,51.0,210.26666666666668,4.625
RegionC,BatchInference,1070,0.0,0.0,0.0,0.0
RegionC,BatchInference,1071,1.0,12.0,13.799999999999999,1.15
RegionC,BatchInference,1072,2.0,26.0,135.06666666666666,4.7749999999999995
RegionC,BatchInference,1073,0.0,0.0,0.0,0.0
RegionC,BatchInference,1074,0.0,0.0,0.0,0.0
RegionC,BatchInference,1075,1.0,21.0,108.85000000000001,5.183333333333334
RegionC,BatchInference,1076,0.0,0.0,0.0,0.0
RegionC,BatchInference,1077,0.0,0.0,0.0,0.0
RegionC,BatchInference,1078,1.0,12.0,43.0,3.5833333333333335
RegionC,BatchInference,1079,1.0,21.0,119.35000000000001,5.683333333333334
RegionC,BatchInference,1080,0.0,0.0,0.0,0.0
RegionC,BatchInference,1081,2.0,18.0,60.2,3.3583333333333334
RegionC,BatchInference,1082,1.0,22.0,104.5,4.75
RegionC,BatchInference,1083,1.0,5.0,8.416666666666666,1.6833333333333333
RegionC,BatchInference,1084,3.0,27.0,91.2,3.0666666666666664
RegionC,BatchInference,1085,0.0,0.0,0.0,0.0
RegionC,BatchInference,1086,0.0,0.0,0.0,0.0
RegionC,BatchInference,1087,1.0,15.0,66.25,4.416666666666667
RegionC,BatchInference,1088,0.0,0.0,0.0,0.0
RegionC,BatchInference,1089,0.0,0.0,0.0,0.0
RegionC,BatchInference,1090,1.0,17.0,86.13333333333333,5.066666666666666
RegionC,BatchInference,1091,0.0,0.0,0.0,0.0
RegionC,BatchInference,1092,2.0,45.0,223.68333333333334,4.975
RegionC,BatchInference,1093,1.0,5.0,13.166666666666666,2.6333333333333333
RegionC,BatchInference,1094,2.0,27.0,84.43333333333334,3.175
RegionC,BatchInference,1095,1.0,8.0,38.8,4.85
RegionC,BatchInference,1096,3.0,57.0,192.31666666666666,3.3166666666666664
RegionC,BatchInference,1097,2.0,36.0,112.96666666666667,3.158333333333333
RegionC,BatchInference,1098,4.0,57.0,143.63333333333333,2.3708333333333336
RegionC,BatchInference,1099,1.0,20.0,38.666666666666664,1.9333333333333333
RegionC,BatchInference,1100,1.0,20.0,49.0,2.45
RegionC,BatchInference,1101,3.0,43.0,161.14999999999998,3.505555555555555
RegionC,BatchInference,1102,1.0,12.0,71.4,5.95
RegionC,BatchInference,1103,1.0,18.0,77.39999999999999,4.3
RegionC,BatchInference,1104,1.0,18.0,54.599999999999994,3.033333333333333
RegionC,BatchInference,1105,1.0,8.0,6.666666666666667,0.8333333333333334
RegionC,BatchInference,1106,1.0,7.0,12.6,1.8
RegionC,BatchInference,1107,4.0,48.0,126.05000000000001,2.5458333333333334
RegionC,BatchInference,1108,2.0,34.0,68.0,2.0
RegionC,BatchInference,1109,0.0,0.0,0.0,0.0
RegionC,BatchInference,1110,0.0,0.0,0.0,0.0
RegionC,BatchInference,1111,1.0,4.0,18.333333333333332,4.583333333333333
RegionC,BatchInference,1112,1.0,19.0,60.800000000000004,3.2
RegionC,BatchInference,1113,1.0,7.0,10.616666666666667,1.5166666666666666
RegionC,BatchInference,1114,0.0,0.0,0.0,0.0
RegionC,BatchInference,1115,0.0,0.0,0.0,0.0
RegionC,BatchInference,1116,4.0,51.0,145.11666666666665,3.1500000000000004
RegionC,BatchInference,1117,1.0,21.0,38.15,1.8166666666666667
RegionC,BatchInference,1118,0.0,0.0,0.0,0.0
RegionC,BatchInference,1119,0.0,0.0,0.0,0.0
RegionC,BatchInference,1120,0.0,0.0,0.0,0.0
RegionC,BatchInference,1121,3.0,52.0,266.4666666666667,5.427777777777778
RegionC,BatchInference,1122,1.0,7.0,45.85,6.55
RegionC,BatchInference,1123,1.0,8.0,20.266666666666666,2.533333333333333
RegionC,BatchInference,1124,1.0,21.0,108.15,5.15
RegionC,BatchInference,1125,0.0,0.0,0.0,0.0
RegionC,BatchInference,1126,0.0,0.0,0.0,0.0
RegionC,BatchInference,1127,0.0,0.0,0.0,0.0
RegionC,BatchInference,1128,3.0,45.0,210.85000000000002,4.266666666666667
RegionC,BatchInference,1129,0.0,0.0,0.0,0.0
RegionC,BatchInference,1130,2.0,29.0,69.01666666666667,2.2416666666666667
RegionC,BatchInference,1131,1.0,17.0,27.483333333333334,1.6166666666666667
RegionC,BatchInference,1132,1.0,17.0,53.55,3.15
RegionC,BatchInference,1133,1.0,9.0,7.2,0.8
RegionC,BatchInference,1134,0.0,0.0,0.0,0.0
RegionC,BatchInference,1135,0.0,0.0,0.0,0.0
RegionC,BatchInference,1136,0.0,0.0,0.0,0.0
RegionC,BatchInference,1137,0.0,0.0,0.0,0.0
RegionC,BatchInference,1138,0.0,0.0,0.0,0.0
RegionC,BatchInference,1139,0.0,0.0,0.0,0.0
RegionC,BatchInference,1140,1.0,8.0,3.2,0.4
RegionC,BatchInference,1141,1.0,19.0,25.650000000000002,1.35
RegionC,BatchInference,1142,1.0,22.0,133.1,6.05
RegionC,BatchInference,1143,0.0,0.0,0.0,0.0
RegionC,BatchInference,1144,1.0,22.0,122.46666666666667,5.566666666666666
RegionC,BatchInference,1145,1.0,12.0,16.0,1.3333333333333333
RegionC,BatchInference,1146,2.0,29.0,150.85000000000002,3.9000000000000004
RegionC,BatchInference,1147,2.0,36.0,64.69999999999999,2.2
RegionC,BatchInference,1148,0.0,0.0,0.0,0.0
RegionC,BatchInference,1149,0.0,0.0,0.0,0.0
RegionC,BatchInference,1150,2.0,34.0,32.266666666666666,0.925
RegionC,BatchInference,1151,0.0,0.0,0.0,0.0
RegionC,BatchInference,1152,2.0,24.0,127.06666666666668,4.741666666666667
RegionC,BatchInference,1153,3.0,27.0,71.83333333333333,2.8722222222222222
RegionC,BatchInference,1154,1.0,8.0,3.466666666666667,0.43333333333333335
RegionC,BatchInference,1155,1.0,15.0,13.5,0.9
RegionC,BatchInference,1156,1.0,4.0,7.933333333333334,1.9833333333333334
RegionC,BatchInference,1157,0.0,0.0,0.0,0.0
RegionC,BatchInference,1158,1.0,10.0,14.333333333333334,1.4333333333333333
RegionC,BatchInference,1159,2.0,35.0,41.91666666666667,1.1833333333333333
RegionC,BatchInference,1160,2.0,19.0,37.36666666666667,1.6166666666666667
RegionC,BatchInference,1161,1.0,4.0,17.6,4.4
RegionC,BatchInference,1162,0.0,0.0,0.0,0.0
RegionC,BatchInference,1163,1.0,22.0,6.966666666666667,0.31666666666666665
RegionC,BatchInference,1164,0.0,0.0,0.0,0.0
RegionC,BatchInference,1165,0.0,0.0,0.0,0.0
RegionC,BatchInference,1166,0.0,0.0,0.0,0.0
RegionC,BatchInference,1167,1.0,8.0,41.333333333333336,5.166666666666667
RegionC,BatchInference,1168,2.0,12.0,21.116666666666664,1.575
RegionC,BatchInference,1169,3.0,42.0,117.0,2.761111111111111
RegionC,BatchInference,1170,1.0,19.0,62.06666666666666,3.2666666666666666
RegionC,BatchInference,1171,0.0,0.0,0.0,0.0
RegionC,BatchInference,1172,1.0,23.0,36.03333333333333,1.5666666666666667
RegionC,BatchInference,1173,1.0,11.0,70.58333333333334,6.416666666666667
RegionC,BatchInference,1174,3.0,23.0,67.81666666666666,3.1277777777777778
RegionC,BatchInference,1175,2.0,17.0,66.15,3.9833333333333334
RegionC,BatchInference,1176,1.0,13.0,24.483333333333334,1.8833333333333333
RegionC,BatchInference,1177,3.0,23.0,113.48333333333333,4.472222222222222
RegionC,BatchInference,1178,0.0,0.0,0.0,0.0
RegionC,BatchInference,1179,0.0,0.0,0.0,0.0
RegionC,BatchInference,1180,0.0,0.0,0.0,0.0
RegionC,BatchInference,1181,2.0,18.0,38.0,2.1666666666666665
RegionC,BatchInference,1182,0.0,0.0,0.0,0.0
RegionC,BatchInference,1183,3.0,33.0,115.68333333333334,3.0
RegionC,BatchInference,1184,0.0,0.0,0.0,0.0
RegionC,BatchInference,1185,0.0,0.0,0.0,0.0
RegionC,BatchInference,1186,0.0,0.0,0.0,0.0
RegionC,BatchInference,1187,7.0,91.0,237.23333333333332,2.9285714285714284
RegionC,BatchInference,1188,1.0,5.0,4.083333333333333,0.8166666666666667
RegionC,BatchInference,1189,1.0,8.0,18.666666666666668,2.3333333333333335
RegionC,BatchInference,1190,3.0,40.0,102.73333333333335,2.0166666666666666
RegionC,BatchInference,1191,1.0,20.0,9.0,0.45
RegionC,BatchInference,1192,0.0,0.0,0.0,0.0
RegionC,BatchInference,1193,2.0,34.0,87.38333333333333,2.808333333333333
RegionC,BatchInference,1194,0.0,0.0,0.0,0.0
RegionC,BatchInference,1195,0.0,0.0,0.0,0.0
RegionC,BatchInference,1196,2.0,17.0,48.56666666666666,2.6333333333333333
RegionC,BatchInference,1197,2.0,19.0,77.98333333333332,3.4749999999999996
RegionC,BatchInference,1198,1.0,16.0,20.266666666666666,1.2666666666666666
RegionC,BatchInference,1199,0.0,0.0,0.0,0.0
RegionC,BatchInference,1200,1.0,13.0,27.733333333333334,2.1333333333333333
RegionC,BatchInference,1201,0.0,0.0,0.0,0.0
RegionC,BatchInference,1202,2.0,31.0,93.95,2.7
RegionC,BatchInference,1203,0.0,0.0,0.0,0.0
RegionC,BatchInference,1204,0.0,0.0,0.0,0.0
RegionC,BatchInference,1205,0.0,0.0,0.0,0.0
RegionC,BatchInference,1206,1.0,9.0,51.300000000000004,5.7
RegionC,BatchInference,1207,0.0,0.0,0.0,0.0
RegionC,BatchInference,1208,0.0,0.0,0.0,0.0
RegionC,BatchInference,1209,1.0,15.0,3.25,0.21666666666666667
RegionC,BatchInference,1210,2.0,29.0,92.36666666666666,3.408333333333333
RegionC,BatchInference,1211,0.0,0.0,0.0,0.0
RegionC,BatchInference,1212,1.0,5.0,22.666666666666664,4.533333333333333
RegionC,BatchInference,1213,0.0,0.0,0.0,0.0
RegionC,BatchInference,1214,1.0,22.0,32.266666666666666,1.4666666666666666
RegionC,BatchInference,1215,3.0,38.0,115.43333333333334,3.472222222222222
RegionC,BatchInference,1216,0.0,0.0,0.0,0.0
RegionC,BatchInference,1217,2.0,31.0,141.16666666666666,4.241666666666666
RegionC,BatchInference,1218,0.0,0.0,0.0,0.0
RegionC,BatchInference,1219,0.0,0.0,0.0,0.0
RegionC,BatchInference,1220,2.0,14.0,48.66666666666667,3.3666666666666667
RegionC,BatchInference,1221,1.0,5.0,4.5,0.9
RegionC,BatchInference,1222,1.0,7.0,42.81666666666666,6.116666666666666
RegionC,BatchInference,1223,0.0,0.0,0.0,0.0
RegionC,BatchInference,1224,2.0,30.0,126.0,4.2
RegionC,BatchInference,1225,3.0,39.0,74.05000000000001,1.8333333333333333
RegionC,BatchInference,1226,2.0,29.0,90.31666666666666,2.95
RegionC,BatchInference,1227,3.0,23.0,98.71666666666667,4.288888888888889
RegionC,BatchInference,1228,2.0,28.0,29.4,1.025
RegionC,BatchInference,1229,1.0,21.0,37.45,1.7833333333333334
RegionC,BatchInference,1230,1.0,12.0,64.60000000000001,5.383333333333334
RegionC,BatchInference,1231,1.0,7.0,13.299999999999999,1.9
RegionC,BatchInference,1232,0.0,0.0,0.0,0.0
RegionC,BatchInference,1233,0.0,0.0,0.0,0.0
RegionC,BatchInference,1234,1.0,14.0,51.800000000000004,3.7
RegionC,BatchInference,1235,2.0,35.0,84.58333333333334,2.4333333333333336
RegionC,BatchInference,1236,0.0,0.0,0.0,0.0
RegionC,BatchInference,1237,1.0,18.0,72.3,4.016666666666667
RegionC,BatchInference,1238,0.0,0.0,0.0,0.0
RegionC,BatchInference,1239,0.0,0.0,0.0,0.0
RegionC,BatchInference,1240,1.0,4.0,2.1333333333333333,0.5333333333333333
RegionC,BatchInference,1241,0.0,0.0,0.0,0.0
RegionC,BatchInference,1242,0.0,0.0,0.0,0.0
RegionC,BatchInference,1243,0.0,0.0,0.0,0.0
RegionC,BatchInference,1244,0.0,0.0,0.0,0.0
RegionC,BatchInference,1245,1.0,13.0,73.45,5.65
RegionC,BatchInference,1246,0.0,0.0,0.0,0.0
RegionC,BatchInference,1247,1.0,13.0,72.58333333333333,5.583333333333333
RegionC,BatchInference,1248,1.0,17.0,41.650000000000006,2.45
RegionC,BatchInference,1249,0.0,0.0,0.0,0.0
RegionC,BatchInference,1250,3.0,43.0,116.78333333333333,3.4555555555555557
RegionC,BatchInference,1251,0.0,0.0,0.0,0.0
RegionC,BatchInference,1252,1.0,14.0,32.9,2.35
RegionC,BatchInference,1253,1.0,4.0,5.066666666666666,1.2666666666666666
RegionC,BatchInference,1254,0.0,0.0,0.0,0.0
RegionC,BatchInference,1255,2.0,18.0,105.78333333333333,5.841666666666667
RegionC,BatchInference,1256,1.0,14.0,73.96666666666667,5.283333333333333
RegionC,BatchInference,1257,1.0,6.0,30.599999999999998,5.1
RegionC,BatchInference,1258,2.0,26.0,68.53333333333333,3.7416666666666663
RegionC,BatchInference,1259,3.0,44.0,185.85,3.8388888888888886
RegionC,BatchInference,1260,0.0,0.0,0.0,0.0
RegionC,BatchInference,1261,2.0,34.0,124.1,3.5166666666666666
RegionC,BatchInference,1262,1.0,20.0,27.333333333333336,1.3666666666666667
RegionC,BatchInference,1263,1.0,16.0,31.733333333333334,1.9833333333333334
RegionC,BatchInference,1264,1.0,23.0,149.5,6.5
RegionC,BatchInference,1265,0.0,0.0,0.0,0.0
RegionC,BatchInference,1266,1.0,23.0,7.283333333333333,0.31666666666666665
RegionC,BatchInference,1267,2.0,25.0,96.78333333333333,2.9916666666666667
RegionC,BatchInference,1268,0.0,0.0,0.0,0.0
RegionC,BatchInference,1269,1.0,14.0,89.13333333333333,6.366666666666666
RegionC,BatchInference,1270,0.0,0.0,0.0,0.0
RegionC,BatchInference,1271,0.0,0.0,0.0,0.0
RegionC,BatchInference,1272,1.0,18.0,39.6,2.2
RegionC,BatchInference,1273,1.0,4.0,12.733333333333333,3.183333333333333
RegionC,BatchInference,1274,1.0,8.0,7.866666666666666,0.9833333333333333
RegionC,BatchInference,1275,1.0,21.0,97.30000000000001,4.633333333333334
RegionC,BatchInference,1276,2.0,21.0,83.46666666666667,3.8000000000000003
RegionC,BatchInference,1277,1.0,22.0,123.56666666666666,5.616666666666666
RegionC,BatchInference,1278,3.0,37.0,72.15,2.727777777777778
RegionC,BatchInference,1279,1.0,13.0,59.15,4.55
RegionC,BatchInference,1280,0.0,0.0,0.0,0.0
RegionC,BatchInference,1281,0.0,0.0,0.0,0.0
RegionC,BatchInference,1282,2.0,29.0,158.53333333333333,5.716666666666667
RegionC,BatchInference,1283,1.0,6.0,38.6,6.433333333333334
RegionC,BatchInference,1284,1.0,11.0,71.86666666666666,6.533333333333333
RegionC,BatchInference,1285,0.0,0.0,0.0,0.0
RegionC,BatchInference,1286,0.0,0.0,0.0,0.0
RegionC,BatchInference,1287,1.0,22.0,116.96666666666667,5.316666666666666
RegionC,BatchInference,1288,4.0,53.0,288.5833333333333,4.9625
RegionC,BatchInference,1289,2.0,30.0,125.61666666666666,3.4916666666666663
RegionC,BatchInference,1290,0.0,0.0,0.0,0.0
RegionC,BatchInference,1291,2.0,36.0,46.2,1.4166666666666665
RegionC,BatchInference,1292,1.0,13.0,46.800000000000004,3.6
RegionC,BatchInference,1293,2.0,37.0,137.06666666666666,3.783333333333333
RegionC,BatchInference,1294,0.0,0.0,0.0,0.0
RegionC,BatchInference,1295,6.0,85.0,319.9166666666667,3.9055555555555554
RegionC,BatchInference,1296,1.0,19.0,115.58333333333333,6.083333333333333
RegionC,BatchInference,1297,1.0,16.0,84.26666666666667,5.266666666666667
RegionC,BatchInference,1298,0.0,0.0,0.0,0.0
RegionC,BatchInference,1299,2.0,32.0,145.13333333333333,4.516666666666667
RegionC,BatchInference,1300,1.0,10.0,23.333333333333336,2.3333333333333335
RegionC,BatchInference,1301,1.0,21.0,113.75,5.416666666666667
RegionC,BatchInference,1302,1.0,15.0,16.0,1.0666666666666667
RegionC,BatchInference,1303,2.0,22.0,66.75,2.975
RegionC,BatchInference,1304,2.0,23.0,94.48333333333333,3.2
RegionC,BatchInference,1305,1.0,11.0,18.333333333333336,1.6666666666666667
RegionC,BatchInference,1306,1.0,17.0,80.18333333333334,4.716666666666667
RegionC,BatchInference,1307,1.0,20.0,106.33333333333333,5.316666666666666
RegionC,BatchInference,1308,1.0,5.0,10.666666666666666,2.1333333333333333
RegionC,BatchInference,1309,1.0,14.0,28.0,2.0
RegionC,BatchInference,1310,1.0,13.0,19.716666666666665,1.5166666666666666
RegionC,BatchInference,1311,0.0,0.0,0.0,0.0
RegionC,BatchInference,1312,3.0,30.0,56.5,1.8055555555555556
RegionC,BatchInference,1313,1.0,15.0,23.25,1.55
RegionC,BatchInference,1314,2.0,16.0,50.13333333333333,2.7333333333333334
RegionC,BatchInference,1315,1.0,6.0,1.2000000000000002,0.2
RegionC,BatchInference,1316,1.0,11.0,30.799999999999997,2.8
RegionC,BatchInference,1317,0.0,0.0,0.0,0.0
RegionC,BatchInference,1318,1.0,6.0,39.3,6.55
RegionC,BatchInference,1319,1.0,5.0,11.333333333333332,2.2666666666666666
RegionC,BatchInference,1320,1.0,19.0,96.58333333333333,5.083333333333333
RegionC,BatchInference,1321,1.0,22.0,137.86666666666667,6.266666666666667
RegionC,BatchInference,1322,1.0,19.0,120.01666666666667,6.316666666666666
RegionC,BatchInference,1323,3.0,52.0,188.0333333333333,3.161111111111111
RegionC,BatchInference,1324,4.0,51.0,208.53333333333336,4.508333333333333
RegionC,BatchInference,1325,2.0,21.0,116.58333333333333,5.541666666666666
RegionC,BatchInference,1326,0.0,0.0,0.0,0.0
RegionC,BatchInference,1327,0.0,0.0,0.0,0.0
RegionC,BatchInference,1328,3.0,47.0,184.3,3.3333333333333335
RegionC,BatchInference,1329,0.0,0.0,0.0,0.0
RegionC,BatchInference,1330,0.0,0.0,0.0,0.0
RegionC,BatchInference,1331,0.0,0.0,0.0,0.0
RegionC,BatchInference,1332,0.0,0.0,0.0,0.0
RegionC,BatchInference,1333,1.0,9.0,22.799999999999997,2.533333333333333
RegionC,BatchInference,1334,2.0,11.0,30.866666666666667,3.5833333333333335
RegionC,BatchInference,1335,1.0,14.0,47.13333333333333,3.3666666666666667
RegionC,BatchInference,1336,2.0,39.0,61.6,1.8083333333333333
RegionC,BatchInference,1337,2.0,37.0,150.55,4.283333333333333
RegionC,BatchInference,1338,0.0,0.0,0.0,0.0
RegionC,BatchInference,1339,1.0,6.0,36.900000000000006,6.15
RegionC,BatchInference,1340,1.0,6.0,14.0,2.3333333333333335
RegionC,BatchInference,1341,0.0,0.0,0.0,0.0
RegionC,BatchInference,1342,0.0,0.0,0.0,0.0
RegionC,BatchInference,1343,0.0,0.0,0.0,0.0
RegionC,BatchInference,1344,0.0,0.0,0.0,0.0
RegionC,BatchInference,1345,0.0,0.0,0.0,0.0
RegionC,BatchInference,1346,1.0,13.0,40.083333333333336,3.0833333333333335
RegionC,BatchInference,1347,1.0,8.0,48.8,6.1
RegionC,BatchInference,1348,0.0,0.0,0.0,0.0
RegionC,BatchInference,1349,0.0,0.0,0.0,0.0
RegionC,BatchInference,1350,3.0,41.0,70.13333333333333,2.2555555555555555
RegionC,BatchInference,1351,0.0,0.0,0.0,0.0
RegionC,BatchInference,1352,1.0,12.0,79.19999999999999,6.6
RegionC,BatchInference,1353,1.0,23.0,35.266666666666666,1.5333333333333334
RegionC,BatchInference,1354,2.0,41.0,136.2,3.45
RegionC,BatchInference,1355,2.0,23.0,26.46666666666667,1.275
RegionC,BatchInference,1356,0.0,0.0,0.0,0.0
RegionC,BatchInference,1357,0.0,0.0,0.0,0.0
RegionC,BatchInference,1358,1.0,20.0,129.66666666666666,6.483333333333333
RegionC,BatchInference,1359,0.0,0.0,0.0,0.0
RegionC,BatchInference,1360,1.0,11.0,50.416666666666664,4.583333333333333
RegionC,BatchInference,1361,1.0,21.0,82.95,3.95
RegionC,BatchInference,1362,2.0,26.0,122.64999999999999,3.9749999999999996
RegionC,BatchInference,1363,0.0,0.0,0.0,0.0
RegionC,BatchInference,1364,0.0,0.0,0.0,0.0
RegionC,BatchInference,1365,0.0,0.0,0.0,0.0
RegionC,BatchInference,1366,0.0,0.0,0.0,0.0
RegionC,BatchInference,1367,0.0,0.0,0.0,0.0
RegionC,BatchInference,1368,1.0,7.0,43.63333333333333,6.233333333333333
RegionC,BatchInference,1369,1.0,15.0,15.500000000000002,1.0333333333333334
RegionC,BatchInference,1370,1.0,8.0,24.933333333333334,3.1166666666666667
RegionC,BatchInference,1371,2.0,23.0,78.23333333333333,2.966666666666667
RegionC,BatchInference,1372,2.0,26.0,111.93333333333334,3.7666666666666666
RegionC,BatchInference,1373,0.0,0.0,0.0,0.0
RegionC,BatchInference,1374,1.0,8.0,39.06666666666667,4.883333333333334
RegionC,BatchInference,1375,2.0,23.0,16.416666666666664,0.9166666666666666
RegionC,BatchInference,1376,3.0,37.0,134.3166666666667,3.25
RegionC,BatchInference,1377,2.0,17.0,98.35000000000001,5.075
RegionC,BatchInference,1378,2.0,15.0,42.7,3.125
RegionC,BatchInference,1379,0.0,0.0,0.0,0.0
RegionC,BatchInference,1380,4.0,56.0,307.45000000000005,5.345833333333333
RegionC,BatchInference,1381,0.0,0.0,0.0,0.0
RegionC,BatchInference,1382,1.0,5.0,5.916666666666667,1.1833333333333333
RegionC,BatchInference,1383,0.0,0.0,0.0,0.0
RegionC,BatchInference,1384,2.0,11.0,8.933333333333334,0.875
RegionC,BatchInference,1385,1.0,14.0,7.0,0.5
RegionC,BatchInference,1386,0.0,0.0,0.0,0.0
RegionC,BatchInference,1387,2.0,26.0,91.06666666666666,3.033333333333333
RegionC,BatchInference,1388,0.0,0.0,0.0,0.0
RegionC,BatchInference,1389,1.0,14.0,17.5,1.25
RegionC,BatchInference,1390,1.0,20.0,103.0,5.15
RegionC,BatchInference,1391,2.0,32.0,19.683333333333334,0.6416666666666666
RegionC,BatchInference,1392,0.0,0.0,0.0,0.0
RegionC,BatchInference,1393,1.0,18.0,37.800000000000004,2.1
RegionC,BatchInference,1394,1.0,20.0,35.0,1.75
RegionC,BatchInference,1395,0.0,0.0,0.0,0.0
RegionC,BatchInference,1396,0.0,0.0,0.0,0.0
RegionC,BatchInference,1397,2.0,18.0,31.2,1.8333333333333333
RegionC,BatchInference,1398,1.0,12.0,5.6,0.4666666666666667
RegionC,BatchInference,1399,1.0,18.0,65.4,3.6333333333333333
RegionC,BatchInference,1400,1.0,19.0,82.64999999999999,4.35
RegionC,BatchInference,1401,1.0,21.0,10.15,0.48333333333333334
RegionC,BatchInference,1402,3.0,46.0,184.76666666666665,3.366666666666667
RegionC,BatchInference,1403,0.0,0.0,0.0,0.0
RegionC,BatchInference,1404,2.0,17.0,55.28333333333333,3.216666666666667
RegionC,BatchInference,1405,1.0,22.0,144.1,6.55
RegionC,BatchInference,1406,2.0,8.0,34.46666666666667,4.308333333333334
RegionC,BatchInference,1407,0.0,0.0,0.0,0.0
RegionC,BatchInference,1408,1.0,11.0,4.583333333333334,0.4166666666666667
RegionC,BatchInference,1409,0.0,0.0,0.0,0.0
RegionC,BatchInference,1410,2.0,36.0,207.8,5.716666666666667
RegionC,BatchInference,1411,0.0,0.0,0.0,0.0
RegionC,BatchInference,1412,1.0,23.0,69.76666666666667,3.033333333333333
RegionC,BatchInference,1413,1.0,6.0,8.0,1.3333333333333333
RegionC,BatchInference,1414,1.0,14.0,70.23333333333333,5.016666666666667
RegionC,BatchInference,1415,1.0,11.0,10.083333333333332,0.9166666666666666
RegionC,BatchInference,1416,0.0,0.0,0.0,0.0
RegionC,BatchInference,1417,0.0,0.0,0.0,0.0
RegionC,BatchInference,1418,2.0,36.0,129.31666666666666,3.4416666666666664
RegionC,BatchInference,1419,0.0,0.0,0.0,0.0
RegionC,BatchInference,1420,2.0,20.0,57.28333333333333,2.9416666666666664
RegionC,BatchInference,1421,2.0,18.0,15.3,0.8500000000000001
RegionC,BatchInference,1422,1.0,16.0,24.533333333333335,1.5333333333333334
RegionC,BatchInference,1423,0.0,0.0,0.0,0.0
RegionC,BatchInference,1424,3.0,48.0,177.51666666666665,3.777777777777778
RegionC,BatchInference,1425,0.0,0.0,0.0,0.0
RegionC,BatchInference,1426,1.0,5.0,15.833333333333332,3.1666666666666665
RegionC,BatchInference,1427,0.0,0.0,0.0,0.0
RegionC,BatchInference,1428,0.0,0.0,0.0,0.0
RegionC,BatchInference,1429,0.0,0.0,0.0,0.0
RegionC,BatchInference,1430,0.0,0.0,0.0,0.0
RegionC,BatchInference,1431,0.0,0.0,0.0,0.0
RegionC,BatchInference,1432,0.0,0.0,0.0,0.0
RegionC,BatchInference,1433,2.0,17.0,18.533333333333335,1.3416666666666668
RegionC,BatchInference,1434,1.0,16.0,102.4,6.4
RegionC,BatchInference,1435,0.0,0.0,0.0,0.0
RegionC,BatchInference,1436,2.0,33.0,176.85000000000002,5.550000000000001
RegionC,BatchInference,1437,1.0,18.0,12.6,0.7
RegionC,BatchInference,1438,0.0,0.0,0.0,0.0
RegionC,BatchInference,1439,2.0,34.0,128.76666666666665,3.841666666666667
RegionC,BatchInference,1440,1.0,23.0,144.9,6.3
RegionC,BatchInference,1441,2.0,39.0,152.2166666666667,3.5333333333333337
RegionC,BatchInference,1442,0.0,0.0,0.0,0.0
RegionC,BatchInference,1443,4.0,60.0,277.2833333333333,4.1625000000000005
RegionC,BatchInference,1444,4.0,56.0,189.83333333333334,3.891666666666667
RegionC,BatchInference,1445,1.0,8.0,11.066666666666666,1.3833333333333333
RegionC,BatchInference,1446,1.0,7.0,1.1666666666666665,0.16666666666666666
RegionC,BatchInference,1447,2.0,21.0,51.8,2.55
RegionC,BatchInference,1448,2.0,25.0,83.4,3.3
RegionC,BatchInference,1449,4.0,68.0,311.93333333333334,4.3625
RegionC,BatchInference,1450,0.0,0.0,0.0,0.0
RegionC,BatchInference,1451,0.0,0.0,0.0,0.0
